customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score
3443,23,9,4087.23,4,2,1,421
3444,31,20,11596.13,4,4,4,444
3445,266,7,2774.18,1,1,1,111
3446,69,10,5746.21,3,3,2,332
3447,18,15,5742.93,4,4,2,442
3448,50,14,9110.49,3,4,4,344
3449,147,10,8435.17,2,3,4,234
3450,85,8,5183.889999999999,2,2,2,222
3451,28,12,5856.55,4,4,2,442
3452,13,19,10309.33,4,4,4,444
3453,34,10,9253.82,3,3,4,334
3454,13,12,9264.17,4,4,4,444
3455,262,9,3445.69,1,2,1,121
3456,4,10,5587.44,4,3,2,432
3457,194,5,8983.460000000001,1,1,4,114
3458,122,8,4919.01,2,2,2,222
3459,85,15,10173.66,2,4,4,244
3460,23,6,2428.48,4,1,1,411
3461,331,7,4112.14,1,1,1,111
3462,181,8,4403.83,1,2,2,122
3463,110,5,959.28,2,1,1,211
3464,240,9,4053.67,1,2,1,121
3465,289,7,8520.86,1,1,4,114
3466,120,8,5415.65,2,2,2,222
3467,444,9,6598.5,1,2,3,123
3468,71,11,4765.66,3,3,2,332
3469,454,13,5336.53,1,4,2,142
3470,190,9,5874.38,1,2,2,122
3471,60,10,8726.33,3,3,4,334
3472,361,9,4099.66,1,2,1,121
3473,17,9,8351.18,4,2,4,424
3474,66,9,4177.67,3,2,1,321
3475,89,8,5850.499999999999,2,2,2,222
3476,60,10,6309.62,3,3,3,333
3477,18,13,7131.17,4,4,3,443
3478,275,7,6006.83,1,1,2,112
3479,83,10,2604.61,2,3,1,231
3480,30,12,8180.83,4,4,3,443
3481,5,14,11088.11,4,4,4,444
3482,94,13,6108.46,2,4,3,243
3483,183,9,2921.2599999999998,1,2,1,121
3484,84,10,4651.36,2,3,2,232
3485,80,6,3473.6099999999997,2,1,1,211
3486,43,10,7674.92,3,3,3,333
3487,22,8,5506.650000000001,4,2,2,422
3488,375,7,4240.78,1,1,1,111
3489,71,12,5643.01,3,4,2,342
3490,145,12,9255.26,2,4,4,244
3491,408,11,8265.72,1,3,4,134
3492,141,6,2182.2599999999998,2,1,1,211
3493,242,11,11682.11,1,3,4,134
3494,116,10,5252.15,2,3,2,232
3495,128,14,10763.26,2,4,4,244
3496,12,13,6915.45,4,4,3,443
3497,184,13,7719.75,1,4,3,143
3498,91,17,9416.14,2,4,4,244
3499,191,5,2506.68,1,1,1,111
3500,85,9,3335.65,2,2,1,221
3501,201,12,6387.599999999999,1,4,3,143
3502,10,11,6708.5,4,3,3,433
3503,27,11,6280.12,4,3,3,433
3504,81,17,9022.69,2,4,4,244
3505,39,12,4988.63,3,4,2,342
3506,52,9,8276.0,3,2,4,324
3507,140,10,7327.96,2,3,3,233
3508,67,8,8322.0,3,2,4,324
3509,132,9,9736.49,2,2,4,224
3510,21,4,924.08,4,1,1,411
3511,70,17,12835.439999999999,3,4,4,344
3512,102,11,9619.449999999999,2,3,4,234
3513,4,12,7978.94,4,4,3,443
3514,425,4,2444.62,1,1,1,111
3515,14,12,8473.52,4,4,4,444
3516,201,14,8707.09,1,4,4,144
3517,121,17,10916.66,2,4,4,244
3518,234,10,7261.41,1,3,3,133
3519,87,9,4337.950000000001,2,2,2,222
3520,317,9,9297.44,1,2,4,124
3521,92,13,9845.67,2,4,4,244
3522,115,15,8728.38,2,4,4,244
3523,247,12,3689.73,1,4,1,141
3524,80,15,9586.66,2,4,4,244
3525,62,8,4368.01,3,2,2,322
3526,14,9,3273.02,4,2,1,421
3527,126,7,4536.86,2,1,2,212
3528,57,14,12671.97,3,4,4,344
3529,136,12,5808.26,2,4,2,242
3530,131,9,4846.15,2,2,2,222
3531,61,3,1398.61,3,1,1,311
3532,48,11,7317.0599999999995,3,3,3,333
3533,334,10,5246.53,1,3,2,132
3534,30,14,9606.439999999999,4,4,4,444
3535,42,12,8220.86,3,4,3,343
3536,61,8,8124.51,3,2,3,323
3537,41,14,9619.09,3,4,4,344
3538,121,19,12211.71,2,4,4,244
3539,6,15,5487.85,4,4,2,442
3540,2,6,10452.66,4,1,4,414
3541,107,6,4897.2300000000005,2,1,2,212
3542,45,14,6791.63,3,4,3,343
3543,23,17,11756.96,4,4,4,444
3544,18,9,6284.349999999999,4,2,3,423
3545,173,11,7009.42,1,3,3,133
3546,213,12,8355.26,1,4,4,144
3547,91,10,1998.85,2,3,1,231
3548,74,16,9710.27,3,4,4,344
3549,6,10,5416.79,4,3,2,432
3550,47,12,6708.37,3,4,3,343
3551,201,6,4508.73,1,1,2,112
3552,254,8,5545.51,1,2,2,122
3553,20,13,6498.07,4,4,3,443
3554,57,16,7840.98,3,4,3,343
3555,308,3,1018.3199999999999,1,1,1,111
3556,240,10,6628.51,1,3,3,133
3557,24,12,10580.21,4,4,4,444
3558,85,13,7664.33,2,4,3,243
3559,44,11,8795.199999999999,3,3,4,334
3560,195,11,7467.6,1,3,3,133
3561,170,8,2776.35,1,2,1,121
3562,111,9,7484.990000000001,2,2,3,223
3563,44,8,7512.839999999999,3,2,3,323
3564,27,8,2860.32,4,2,1,421
3565,73,13,10387.45,3,4,4,344
3566,74,17,13278.06,3,4,4,344
3567,10,11,6470.54,4,3,3,433
3568,1,8,3315.17,4,2,1,421
3569,251,12,7858.19,1,4,3,143
3570,53,14,9221.19,3,4,4,344
3571,2,11,7745.95,4,3,3,433
3572,36,13,11411.25,3,4,4,344
3573,80,7,2913.12,2,1,1,211
3574,96,13,6357.46,2,4,3,243
3575,174,6,1868.71,1,1,1,111
3576,440,12,11452.94,1,4,4,144
3577,58,12,6511.47,3,4,3,343
3578,62,15,6471.12,3,4,3,343
3579,80,7,3657.1400000000003,2,1,1,211
3580,68,11,7289.429999999999,3,3,3,333
3581,232,8,3648.96,1,2,1,121
3582,33,10,9877.21,4,3,4,434
3583,21,12,11110.81,4,4,4,444
3584,176,8,2065.75,1,2,1,121
3585,229,16,10019.57,1,4,4,144
3586,31,15,12335.7,4,4,4,444
3587,143,9,4452.91,2,2,2,222
3588,88,13,6063.320000000001,2,4,3,243
3589,26,9,9808.33,4,2,4,424
3590,41,10,11466.39,3,3,4,334
3591,88,11,4553.57,2,3,2,232
3592,219,7,5284.9,1,1,2,112
3593,352,7,3065.77,1,1,1,111
3594,262,8,3030.97,1,2,1,121
3595,126,10,5047.7,2,3,2,232
3596,6,7,3406.3700000000003,4,1,1,411
3597,17,15,7601.42,4,4,3,443
3598,52,10,11339.08,3,3,4,334
3599,41,7,3530.62,3,1,1,311
3600,465,5,2790.91,1,1,1,111
3601,8,14,13042.34,4,4,4,444
3602,11,9,7216.68,4,2,3,423
3603,7,13,13078.33,4,4,4,444
3604,167,7,1902.25,1,1,1,111
3605,60,12,13014.279999999999,3,4,4,344
3606,79,12,8900.7,2,4,4,244
3607,199,8,7169.51,1,2,3,123
3608,137,13,9094.14,2,4,4,244
3609,113,13,5502.03,2,4,2,242
3610,207,13,8412.67,1,4,4,144
3611,34,12,6792.7300000000005,3,4,3,343
3612,219,6,8268.64,1,1,4,114
3613,47,6,5374.09,3,1,2,312
3614,82,14,6832.99,2,4,3,243
3615,17,11,11758.09,4,3,4,434
3616,14,10,7680.29,4,3,3,433
3617,159,9,7257.37,1,2,3,123
3618,70,5,1239.72,3,1,1,311
3619,152,13,13500.92,2,4,4,244
3620,84,13,8051.04,2,4,3,243
3621,38,9,8188.73,3,2,3,323
3622,14,17,13773.09,4,4,4,444
3623,180,9,5461.22,1,2,2,122
3624,16,10,4295.72,4,3,2,432
3625,88,9,5112.8,2,2,2,222
3626,4,8,2955.35,4,2,1,421
3627,62,16,10231.07,3,4,4,344
3628,44,6,1261.48,3,1,1,311
3629,120,12,7210.41,2,4,3,243
3630,14,10,5030.96,4,3,2,432
3631,144,6,2370.4300000000003,2,1,1,211
3632,63,13,9967.04,3,4,4,344
3633,38,7,7076.42,3,1,3,313
3634,250,8,7180.35,1,2,3,123
3635,29,11,6570.39,4,3,3,433
3636,84,8,5189.0,2,2,2,222
3637,306,12,6779.79,1,4,3,143
3638,11,8,7803.54,4,2,3,423
3639,258,7,4812.29,1,1,2,112
3640,27,12,4250.96,4,4,1,441
3641,170,14,10405.35,1,4,4,144
3642,48,11,8401.14,3,3,4,334
3643,100,9,2186.1,2,2,1,221
3644,202,12,6200.39,1,4,3,143
3645,249,7,3514.34,1,1,1,111
3646,44,10,4661.68,3,3,2,332
3647,60,11,11434.28,3,3,4,334
3648,51,12,6555.98,3,4,3,343
3649,94,9,4803.05,2,2,2,222
3650,111,12,7769.52,2,4,3,243
3651,229,6,4775.13,1,1,2,112
3652,66,14,10440.94,3,4,4,344
3653,123,7,4796.54,2,1,2,212
3654,157,12,5130.72,1,4,2,142
3655,475,5,3463.49,1,1,1,111
3656,141,9,8948.019999999999,2,2,4,224
3657,300,8,8845.81,1,2,4,124
3658,111,7,2651.77,2,1,1,211
3659,35,15,9417.03,3,4,4,344
3660,115,11,4823.98,2,3,2,232
3661,84,7,11178.029999999999,2,1,4,214
3662,580,5,8383.48,1,1,4,114
3663,57,8,4528.23,3,2,2,322
3664,147,4,2264.71,2,1,1,211
3665,60,6,3898.68,3,1,1,311
3666,112,12,10260.19,2,4,4,244
3667,426,4,3813.04,1,1,1,111
3668,85,10,8260.369999999999,2,3,4,234
3669,72,9,2146.34,3,2,1,321
3670,58,6,4247.8,3,1,1,311
3671,132,11,3281.31,2,3,1,231
3672,16,6,8160.91,4,1,3,413
3673,37,13,8891.8,3,4,4,344
3674,71,11,4253.56,3,3,1,331
3675,177,6,3344.3599999999997,1,1,1,111
3676,104,6,2697.09,2,1,1,211
3677,59,10,10385.0,3,3,4,334
3678,104,6,2078.1,2,1,1,211
3679,84,13,9549.4,2,4,4,244
3680,55,11,13154.34,3,3,4,334
3681,162,4,1690.03,1,1,1,111
3682,17,8,5339.26,4,2,2,422
3683,58,8,7062.62,3,2,3,323
3684,72,14,7093.36,3,4,3,343
3685,40,11,8105.42,3,3,3,333
3686,202,9,3943.2400000000002,1,2,1,121
3687,104,10,4279.39,2,3,1,231
3688,228,7,3033.38,1,1,1,111
3689,3,8,6496.17,4,2,3,423
3690,37,6,1944.79,3,1,1,311
3691,319,7,2159.4900000000002,1,1,1,111
3692,318,5,4529.0,1,1,2,112
3693,84,12,8851.12,2,4,4,244
3694,68,9,4638.389999999999,3,2,2,322
3695,90,7,6360.87,2,1,3,213
3696,240,7,3640.38,1,1,1,111
3697,112,10,5234.17,2,3,2,232
3698,73,12,5843.75,3,4,2,342
3699,2,14,8781.970000000001,4,4,4,444
3700,131,6,1603.13,2,1,1,211
3701,59,11,4117.3099999999995,3,3,1,331
3702,263,15,9097.16,1,4,4,144
3703,51,4,1176.82,3,1,1,311
3704,241,7,3472.81,1,1,1,111
3705,148,9,4653.15,2,2,2,222
3706,5,9,9321.28,4,2,4,424
3707,33,10,3003.6000000000004,4,3,1,431
3708,129,14,13830.02,2,4,4,244
3709,28,6,3742.9700000000003,4,1,1,411
3710,93,11,5600.11,2,3,2,232
3711,3,10,7360.69,4,3,3,433
3712,16,11,12665.54,4,3,4,434
3713,40,10,8577.36,3,3,4,334
3714,80,10,5045.79,2,3,2,232
3715,31,9,6683.16,4,2,3,423
3716,44,7,2758.43,3,1,1,311
3717,131,13,10036.01,2,4,4,244
3718,126,10,4217.41,2,3,1,231
3719,195,12,9593.810000000001,1,4,4,144
3720,8,9,5911.16,4,2,2,422
3721,48,12,6706.32,3,4,3,343
3722,91,12,12007.880000000001,2,4,4,244
3723,3,12,6710.04,4,4,3,443
3724,232,3,1561.21,1,1,1,111
3725,313,7,5718.37,1,1,2,112
3726,266,8,5205.3099999999995,1,2,2,122
3727,19,8,6597.88,4,2,3,423
3728,4,10,7419.07,4,3,3,433
3729,13,12,9500.81,4,4,4,444
3730,259,10,11407.89,1,3,4,134
3731,55,9,5393.84,3,2,2,322
3732,70,9,5597.42,3,2,2,322
3733,21,11,6486.42,4,3,3,433
3734,203,8,6728.5599999999995,1,2,3,123
3735,131,11,5446.9400000000005,2,3,2,232
3736,111,11,4424.93,2,3,2,232
3737,188,12,8679.75,1,4,4,144
3738,114,7,5086.18,2,1,2,212
3739,171,7,2594.14,1,1,1,111
3740,133,15,8558.84,2,4,4,244
3741,77,8,2208.1,2,2,1,221
3742,17,6,4252.74,4,1,1,411
3743,106,9,9677.77,2,2,4,224
3744,165,9,4729.74,1,2,2,122
3745,34,7,5207.09,3,1,2,312
3746,39,11,5355.64,3,3,2,332
3747,80,6,2698.06,2,1,1,211
3748,107,10,5017.66,2,3,2,232
3749,188,10,6921.17,1,3,3,133
3750,125,6,2794.36,2,1,1,211
3751,159,12,6730.63,1,4,3,143
3752,91,8,10138.67,2,2,4,224
3753,276,8,4190.92,1,2,1,121
3754,16,9,7285.45,4,2,3,423
3755,32,8,4901.92,4,2,2,422
3756,82,8,5871.49,2,2,2,222
3757,134,11,10522.53,2,3,4,234
3758,23,10,4932.26,4,3,2,432
3759,70,7,8873.2,3,1,4,314
3760,42,12,7119.49,3,4,3,343
3761,321,7,4754.6,1,1,2,112
3762,37,7,4609.1,3,1,2,312
3763,47,12,7831.18,3,4,3,343
3764,4,9,5888.59,4,2,2,422
3765,21,13,7872.49,4,4,3,443
3766,142,13,7957.76,2,4,3,243
3767,26,10,10695.28,4,3,4,434
3768,70,17,13741.59,3,4,4,344
3769,17,11,8187.28,4,3,3,433
3770,48,7,3716.6400000000003,3,1,1,311
3771,2,10,4860.39,4,3,2,432
3772,28,15,10938.11,4,4,4,444
3773,6,8,9612.32,4,2,4,424
3774,6,8,5663.84,4,2,2,422
3775,247,12,4934.69,1,4,2,142
3776,13,6,3195.11,4,1,1,411
3777,92,10,7512.46,2,3,3,233
3778,288,8,8608.02,1,2,4,124
3779,43,10,5301.209999999999,3,3,2,332
3780,16,6,3717.93,4,1,1,411
3781,53,7,2377.59,3,1,1,311
3782,167,10,5972.24,1,3,2,132
3783,16,7,3049.52,4,1,1,411
3784,82,10,7955.88,2,3,3,233
3785,114,16,12575.19,2,4,4,244
3786,47,16,7832.72,3,4,3,343
3787,39,11,7923.1900000000005,3,3,3,333
3788,53,9,8124.03,3,2,3,323
3789,185,10,2952.92,1,3,1,131
3790,123,7,4215.83,2,1,1,211
3791,25,12,9119.27,4,4,4,444
3792,16,10,6230.38,4,3,3,433
3793,42,11,6807.57,3,3,3,333
3794,310,9,5248.389999999999,1,2,2,122
3795,299,9,5120.88,1,2,2,122
3796,190,12,15138.44,1,4,4,144
3797,48,12,6120.11,3,4,3,343
3798,92,9,4533.61,2,2,2,222
3799,147,8,3762.34,2,2,1,221
3800,334,6,4469.25,1,1,2,112
3801,3,8,7759.0,4,2,3,423
3802,80,9,5473.6,2,2,2,222
3803,120,11,8629.89,2,3,4,234
3804,94,6,5294.62,2,1,2,212
3805,202,8,3851.49,1,2,1,121
3806,3,17,9911.94,4,4,4,444
3807,13,18,8295.81,4,4,4,444
3808,221,7,2998.69,1,1,1,111
3809,102,9,3149.09,2,2,1,221
3810,142,8,4059.2699999999995,2,2,1,221
3811,88,6,5542.24,2,1,2,212
3812,54,12,10871.01,3,4,4,344
3813,290,7,5263.73,1,1,2,112
3814,36,10,6136.17,3,3,3,333
3815,4,9,6626.82,4,2,3,423
3816,284,6,5715.56,1,1,2,112
3817,84,9,4647.37,2,2,2,222
3818,235,7,4296.12,1,1,2,112
3819,10,8,4656.22,4,2,2,422
3820,199,5,4998.78,1,1,2,112
3821,231,6,1819.0,1,1,1,111
3822,6,14,9846.49,4,4,4,444
3823,14,8,3329.79,4,2,1,421
3824,64,11,8800.44,3,3,4,334
3825,434,7,4169.92,1,1,1,111
3826,90,13,8240.49,2,4,4,244
3827,18,10,9215.82,4,3,4,434
3828,154,10,6066.87,1,3,3,133
3829,341,14,11391.91,1,4,4,144
3830,70,17,5261.34,3,4,2,342
3831,81,7,3222.87,2,1,1,211
3832,146,11,8969.6,2,3,4,234
3833,20,9,9670.35,4,2,4,424
3834,88,7,8574.24,2,1,4,214
3835,14,21,10101.57,4,4,4,444
3836,59,12,8161.26,3,4,3,343
3837,22,13,7123.26,4,4,3,443
3838,179,11,6032.4400000000005,1,3,3,133
3839,126,10,4639.18,2,3,2,232
3840,10,10,4857.24,4,3,2,432
3841,681,5,994.68,1,1,1,111
3842,90,9,8259.880000000001,2,2,4,224
3843,10,19,10117.529999999999,4,4,4,444
3844,6,8,3417.09,4,2,1,421
3845,19,9,6338.32,4,2,3,423
3846,68,12,13923.45,3,4,4,344
3847,5,16,16903.82,4,4,4,444
3848,60,8,4981.58,3,2,2,322
3849,145,10,5145.97,2,3,2,232
3850,63,17,5155.18,3,4,2,342
3851,47,7,4233.34,3,1,1,311
3852,82,9,7622.08,2,2,3,223
3853,172,9,3438.33,1,2,1,121
3854,10,9,5307.54,4,2,2,422
3855,49,14,6748.18,3,4,3,343
3856,89,8,5807.63,2,2,2,222
3857,107,11,13582.57,2,3,4,234
3858,15,13,11828.82,4,4,4,444
3859,289,16,15522.18,1,4,4,144
3860,3,18,11316.11,4,4,4,444
3861,59,11,5110.04,3,3,2,332
3862,22,5,1279.72,4,1,1,411
3863,38,15,9450.61,3,4,4,344
3864,75,12,7573.51,3,4,3,343
3865,387,8,6933.12,1,2,3,123
3866,26,13,7955.38,4,4,3,443
3867,19,7,2823.7599999999998,4,1,1,411
3868,11,13,13294.43,4,4,4,444
3869,57,13,7201.61,3,4,3,343
3870,160,10,4482.59,1,3,2,132
3871,19,13,9549.66,4,4,4,444
3872,182,13,9791.55,1,4,4,144
3873,81,9,5312.37,2,2,2,222
3874,114,19,15323.55,2,4,4,244
3875,150,11,6036.35,2,3,3,233
3876,32,10,7220.52,4,3,3,433
3877,99,6,3922.99,2,1,1,211
3878,18,15,9156.130000000001,4,4,4,444
3879,30,5,2133.04,4,1,1,411
3880,94,12,10355.83,2,4,4,244
3881,136,11,6047.2,2,3,3,233
3882,82,8,4866.92,2,2,2,222
3883,216,7,2989.38,1,1,1,111
3884,106,9,5967.66,2,2,2,222
3885,39,15,15023.24,3,4,4,344
3886,47,12,7762.48,3,4,3,343
3887,55,13,8645.4,3,4,4,344
3888,89,12,6034.43,2,4,3,243
3889,80,11,3986.3999999999996,2,3,1,231
3890,31,16,12320.369999999999,4,4,4,444
3891,153,11,2672.13,1,3,1,131
3892,128,11,7177.7,2,3,3,233
3893,70,7,6452.22,3,1,3,313
3894,1,19,15006.89,4,4,4,444
3895,107,14,11711.65,2,4,4,244
3896,25,10,6062.42,4,3,3,433
3897,46,7,3744.46,3,1,1,311
3898,9,10,8044.639999999999,4,3,3,433
3899,64,8,3429.7799999999997,3,2,1,321
3900,24,10,4418.22,4,3,2,432
3901,87,12,6870.15,2,4,3,243
3902,219,7,4869.68,1,1,2,112
3903,11,15,10955.77,4,4,4,444
3904,55,18,19642.93,3,4,4,344
3905,32,6,2060.02,4,1,1,411
3906,75,15,8490.23,3,4,4,344
3907,246,6,5287.19,1,1,2,112
3908,306,6,5025.73,1,1,2,112
3909,85,14,8427.43,2,4,4,244
3910,320,10,10178.5,1,3,4,134
3911,127,11,8240.97,2,3,4,234
3912,85,6,4292.62,2,1,2,212
3913,139,6,3451.55,2,1,1,211
3914,5,10,5047.07,4,3,2,432
3915,284,10,4718.17,1,3,2,132
3916,83,7,5336.07,2,1,2,212
3917,99,8,5798.75,2,2,2,222
3918,107,3,2560.2200000000003,2,1,1,211
3919,2,7,4874.57,4,1,2,412
3920,128,10,6153.39,2,3,3,233
3921,17,8,4309.7,4,2,2,422
3922,128,16,11218.56,2,4,4,244
3923,85,9,8550.66,2,2,4,224
3924,123,11,7120.15,2,3,3,233
3925,12,3,1172.9099999999999,4,1,1,411
3926,40,9,5582.26,3,2,2,322
3927,449,3,1732.36,1,1,1,111
3928,12,6,3196.03,4,1,1,411
3929,70,12,4840.74,3,4,2,342
3930,58,9,5112.61,3,2,2,322
3931,136,6,4835.21,2,1,2,212
3932,63,8,8424.46,3,2,4,324
3933,11,14,13667.63,4,4,4,444
3934,129,5,1217.95,2,1,1,211
3935,56,8,5786.43,3,2,2,322
3936,16,15,5633.7,4,4,2,442
3937,67,12,7368.09,3,4,3,343
3938,162,5,2571.92,1,1,1,111
3939,62,6,2465.6499999999996,3,1,1,311
3940,14,7,2732.24,4,1,1,411
3941,14,9,4501.54,4,2,2,422
3942,259,12,5939.11,1,4,2,142
3943,16,7,6050.91,4,1,3,413
3944,293,11,6488.44,1,3,3,133
3945,98,10,3716.31,2,3,1,231
3946,174,4,2137.7299999999996,1,1,1,111
3947,137,7,3253.82,2,1,1,211
3948,48,5,3883.8199999999997,3,1,1,311
3949,181,14,11402.42,1,4,4,144
3950,73,11,6898.83,3,3,3,333
3951,14,9,5650.84,4,2,2,422
3952,429,8,5120.29,1,2,2,122
3953,70,10,5064.39,3,3,2,332
3954,16,9,5818.65,4,2,2,422
3955,314,5,2516.55,1,1,1,111
3956,44,12,9192.630000000001,3,4,4,344
3957,188,9,4014.6,1,2,1,121
3958,108,9,6324.349999999999,2,2,3,223
3959,22,9,6622.389999999999,4,2,3,423
3960,14,12,4666.08,4,4,2,442
3961,209,5,3288.45,1,1,1,111
3962,36,5,2146.95,3,1,1,311
3963,156,9,6602.21,1,2,3,123
3964,27,8,5602.15,4,2,2,422
3965,26,10,4995.38,4,3,2,432
3966,216,17,10801.27,1,4,4,144
3967,169,12,7026.33,1,4,3,143
3968,93,11,8381.09,2,3,4,234
3969,61,11,6640.44,3,3,3,333
3970,90,9,5082.62,2,2,2,222
3971,141,8,7830.33,2,2,3,223
3972,53,4,1814.15,3,1,1,311
3973,102,13,6357.55,2,4,3,243
3974,116,7,5296.45,2,1,2,212
3975,49,12,9886.42,3,4,4,344
3976,92,14,5233.44,2,4,2,242
3977,2,14,6458.6,4,4,3,443
3978,185,6,4248.96,1,1,1,111
3979,88,7,3833.03,2,1,1,211
3980,39,6,3625.64,3,1,1,311
3981,8,11,4566.24,4,3,2,432
3982,14,10,6717.04,4,3,3,433
3983,106,10,12829.95,2,3,4,234
3984,68,10,6125.12,3,3,3,333
3985,167,10,6467.09,1,3,3,133
3986,106,10,6810.639999999999,2,3,3,233
3987,78,10,4622.7,2,3,2,232
3988,138,13,8769.21,2,4,4,244
3989,24,16,11883.66,4,4,4,444
3990,82,17,9459.720000000001,2,4,4,244
3991,12,11,8139.67,4,3,3,433
3992,31,9,4298.91,4,2,2,422
3993,1,13,8356.37,4,4,4,444
3994,32,8,5438.55,4,2,2,422
3995,186,5,1954.52,1,1,1,111
3996,41,10,9868.93,3,3,4,334
3997,81,11,11127.57,2,3,4,234
3998,120,11,5805.33,2,3,2,232
3999,86,14,13358.779999999999,2,4,4,244
4000,180,9,6025.91,1,2,3,123
4001,15,11,9831.89,4,3,4,434
4002,86,7,4634.8099999999995,2,1,2,212
4003,209,10,9240.85,1,3,4,134
4004,3,16,10466.98,4,4,4,444
4005,498,8,5468.32,1,2,2,122
4006,20,10,8467.060000000001,4,3,4,434
4007,3,5,1456.12,4,1,1,411
4008,242,14,8650.869999999999,1,4,4,144
4009,17,12,3530.96,4,4,1,441
4010,79,14,9200.93,2,4,4,244
4011,10,11,6417.41,4,3,3,433
4012,188,10,7035.5599999999995,1,3,3,133
4013,265,10,2714.51,1,3,1,131
4014,12,8,6117.549999999999,4,2,3,423
4015,210,11,9346.789999999999,1,3,4,134
4016,462,5,5954.79,1,1,2,112
4017,22,15,12596.18,4,4,4,444
4018,205,5,642.35,1,1,1,111
4019,52,10,3749.7599999999998,3,3,1,331
4020,59,10,7305.6900000000005,3,3,3,333
4021,171,14,11210.02,1,4,4,144
4022,287,7,3312.15,1,1,1,111
4023,19,3,1460.1100000000001,4,1,1,411
4024,93,13,3822.53,2,4,1,241
4025,13,10,4120.29,4,3,1,431
4026,130,10,6480.8,2,3,3,233
4027,70,8,3174.15,3,2,1,321
4028,206,7,2963.48,1,1,1,111
4029,108,12,6290.09,2,4,3,243
4030,34,13,11728.1,3,4,4,344
4031,266,12,3848.55,1,4,1,141
4032,52,13,10462.13,3,4,4,344
4033,469,4,2239.78,1,1,1,111
4034,23,13,4352.87,4,4,2,442
4035,9,14,12145.24,4,4,4,444
4036,21,6,1351.88,4,1,1,411
4037,114,10,6212.53,2,3,3,233
4038,121,13,8584.36,2,4,4,244
4039,420,8,5502.68,1,2,2,122
4040,81,7,4514.15,2,1,2,212
4041,156,10,8453.23,1,3,4,134
4042,199,9,4717.04,1,2,2,122
4043,49,11,4846.46,3,3,2,332
4044,13,6,3606.25,4,1,1,411
4045,62,7,4601.780000000001,3,1,2,312
4046,283,10,8278.119999999999,1,3,4,134
4047,49,11,7770.96,3,3,3,333
4048,40,18,20026.95,3,4,4,344
4049,16,12,7900.68,4,4,3,443
4050,114,8,4015.2,2,2,1,221
4051,66,12,9019.77,3,4,4,344
4052,268,12,8797.41,1,4,4,144
4053,27,10,5046.58,4,3,2,432
4054,32,9,7805.36,4,2,3,423
4055,277,8,5882.25,1,2,2,122
4056,539,5,2484.64,1,1,1,111
4057,143,6,7077.19,2,1,3,213
4058,202,8,3811.92,1,2,1,121
4059,79,10,11488.91,2,3,4,234
4060,4,7,4030.15,4,1,1,411
4061,1,17,10680.81,4,4,4,444
4062,55,11,6456.76,3,3,3,333
4063,209,8,6561.37,1,2,3,123
4064,230,14,11426.77,1,4,4,144
4065,146,13,7644.1900000000005,2,4,3,243
4066,56,11,5698.58,3,3,2,332
4067,9,10,4360.04,4,3,2,432
4068,12,11,11480.44,4,3,4,434
4069,68,12,6792.16,3,4,3,343
4070,77,10,4674.92,2,3,2,232
4071,96,17,20226.89,2,4,4,244
4072,42,15,9615.25,3,4,4,344
4073,40,6,10461.86,3,1,4,314
4074,303,9,7177.2,1,2,3,123
4075,257,6,3402.2799999999997,1,1,1,111
4076,186,11,6581.0,1,3,3,133
4077,26,13,9655.77,4,4,4,444
4078,193,14,5785.370000000001,1,4,2,142
4079,136,10,11825.17,2,3,4,234
4080,25,11,6784.09,4,3,3,433
4081,155,13,7244.400000000001,1,4,3,143
4082,15,7,6002.96,4,1,2,412
4083,17,15,5869.84,4,4,2,442
4084,109,13,11593.2,2,4,4,244
4085,7,16,14826.98,4,4,4,444
4086,41,8,3862.1400000000003,3,2,1,321
4087,73,15,7312.14,3,4,3,343
4088,69,9,4741.25,3,2,2,322
4089,16,15,10152.22,4,4,4,444
4090,33,13,5583.19,4,4,2,442
4091,68,12,6633.0199999999995,3,4,3,343
4092,140,2,746.4000000000001,2,1,1,211
4093,282,7,4202.12,1,1,1,111
4094,104,14,7967.61,2,4,3,243
4095,323,8,4694.6,1,2,2,122
4096,195,11,6273.7699999999995,1,3,3,133
4097,56,10,6387.17,3,3,3,333
4098,15,10,5754.46,4,3,2,432
4099,21,14,8119.8,4,4,3,443
4100,25,8,4006.12,4,2,1,421
4101,433,7,5980.23,1,1,2,112
4102,47,9,6707.88,3,2,3,323
4103,82,13,6068.75,2,4,3,243
4104,82,13,10281.99,2,4,4,244
4105,8,15,7322.24,4,4,3,443
4106,201,6,3813.0,1,1,1,111
4107,178,7,3469.1,1,1,1,111
4108,9,5,2470.8,4,1,1,411
4109,12,12,4680.64,4,4,2,442
4110,70,17,8245.99,3,4,4,344
4111,55,9,3797.9700000000003,3,2,1,321
4112,476,4,1032.0,1,1,1,111
4113,245,2,1595.79,1,1,1,111
4114,52,18,9971.19,3,4,4,344
4115,697,4,2586.1000000000004,1,1,1,111
4116,16,9,6618.47,4,2,3,423
4117,52,10,6808.6,3,3,3,333
4118,10,12,7671.54,4,4,3,443
4119,8,6,5455.4400000000005,4,1,2,412
4120,403,8,3667.73,1,2,1,121
4121,27,5,1202.5300000000002,4,1,1,411
4122,76,10,3318.76,3,3,1,331
4123,64,10,7053.72,3,3,3,333
4124,43,11,7208.610000000001,3,3,3,333
